devittes,sog,faceoff_win_rate,on_keeper_sog_faced,expected_goals_allowed,player,faceoffs_taken,usage_adjusted_EGA,EGA_per_game,shooting_pct,EGA,excess_saves,games_appeared_in,share_of_team_assists,save_pct,turnover_rate,faceoff_EGA,faceoff_wins,team_play_shares,penalties,caused_turnovers,excess_saves_per_sog,goals_allowed,excess_goals_scored,team_ID,assists,goals,offensive_EGA,excess_goals_per_shot,sog_faced,ID,turnovers,team_listed_role,shots_faced,defensive_EGA,faceoff_losses,weighted_team_play_shares,expected_goals_scored,on_keeper_rate_faced,sog_rate,seasons_played,sog_rate_faced,gbs,shots
-1.0,0.0,,17.0,8.50259,Kennedy Manning,0.0,-0.698379,-0.185616,,-0.371232,0.502588,2.0,0.0,0.5294,0.72767,0.0,0,0.013289,0.0,0.0,0.029564,8.0,,113,0.0,0.0,-0.158838,,17.0,20516,1.0,G,22.0,-0.212394,0,0.00406432,,,,1.0,0.7727,0.0,0.0
,,,,,Jackie Meyers,,,,,,,,,,,,,,,,,,,113,,,,,,20517,,M,,,,,,,,1.0,,,
,,,,,Elissa Mueller,,,,,,,,,,,,,,,,,,,113,,,,,,20518,,D,,,,,,,,1.0,,,
2.0,8.0,,,,Devin Rybacki,9.0,0.926855,0.656907,0.625,5.25526,,8.0,0.0188679,,0.366491,1.89909,9,0.0354374,5.0,2.0,,,0.429491,113,1.0,5.0,3.5827,0.0536863,,20519,4.0,M,,-0.22653,0,0.032279,4.57051,,1.0,1.0,,3.0,8.0
,,,,,Charlotte Sadler,,,,,,,,,,,,,,,,,,,113,,,,,,20520,,G,,,,,,,,1.0,,,
,,,,,Scotia Synder,,,,,,,,,,,,,,,,,,,113,,,,,,20521,,,,,,,,,,1.0,,,
0.0,0.0,,,,Anna Towle,0.0,-11.2895,-0.500087,,-0.500087,,1.0,0.0,,0.0,0.0,0,0.00221484,1.0,0.0,,,,113,0.0,0.0,0.0,,,20522,0.0,D,,-0.500087,0,0.00235613,,,,1.0,,0.0,0.0
,,,,,Rileigh White,,,,,,,,,,,,,,,,,,,113,,,,,,20882,,A,,,,,,,,1.0,,,
0.0,0.0,,,,Megan Young,0.0,-11.0333,-0.244369,,-0.244369,,1.0,0.0,,0.0,0.0,0,0.00110742,1.0,0.0,,,,113,0.0,0.0,0.0,,,20523,0.0,A,,-0.244369,0,0.00117806,,,,1.0,,0.0,0.0
,,,,,Taylor Gehen,,,,,,,,,,,,,,,,,,,114,,,,,,17614,,M,,,,,,,,2.0,,,
,,,,,Ocean Crawley-Sweeney,,,,,,,,,,,,,,,,,,,114,,,,,,17615,,M,,,,,,,,2.0,,,
0.0,0.0,,,,Allyson McLendon,0.0,-10.4834,-0.244369,,-0.244369,,1.0,0.0,,0.0,0.0,0,0.0011655,1.0,0.0,,,,114,0.0,0.0,0.0,,,20022,0.0,M,,-0.244369,0,0.00133887,,,,1.0,,0.0,0.0
2.0,16.0,,,,Saige Roe,12.0,1.07063,1.32268,0.352941,9.25879,,7.0,0.0344828,,0.119496,3.56413,12,0.0617716,4.0,4.0,,,-3.08911,114,1.0,6.0,5.85349,-0.181713,,17616,5.0,M,,-0.158827,0,0.0640648,9.08911,,0.941176,2.0,,8.0,17.0
-1.0,0.0,,,,Juliana O'Hara,0.0,-6.81415,-0.158838,,-0.158838,,1.0,0.0,,1.14358,0.0,0,0.0011655,0.0,0.0,,,,114,0.0,0.0,-0.158838,,,17617,1.0,A,,0.0,0,0.00133887,,,,2.0,,0.0,0.0
10.0,20.0,,,,Samantha Paglino,0.0,1.91247,2.40731,0.571429,19.2584,,8.0,0.137931,,0.18778,0.0,0,0.0629371,2.0,4.0,,,2.11888,114,4.0,16.0,17.7566,0.0756742,,20023,10.0,A,,1.50189,0,0.081537,13.8811,,0.714286,1.0,,6.0,28.0
-6.0,11.0,,,,Maria SNEE,47.0,0.896929,2.13256,0.333333,17.0605,,8.0,0.103448,,0.232908,7.79817,35,0.118881,1.0,5.0,,,-2.56624,114,3.0,6.0,6.7581,-0.142569,,8793,15.0,M,,2.50421,12,0.0986076,8.56624,,0.611111,4.0,,12.0,18.0
-5.0,0.0,,,,Mia Judd,1.0,0.769802,0.610099,,4.88079,,8.0,0.0,,0.155589,0.21101,1,0.039627,0.0,14.0,,,,114,0.0,0.0,-0.852628,,,20024,5.0,D,,5.52241,0,0.0492034,,,,1.0,,14.0,0.0
10.0,13.0,,,,Jessica DUGGAN,0.0,1.43833,1.30932,0.470588,10.4746,,8.0,0.310345,,0.177373,0.0,0,0.0455154,1.0,0.0,,,-0.807553,114,9.0,8.0,10.6112,-0.0475031,,9926,7.0,A,,-0.136603,0,0.0661885,8.80755,,0.764706,3.0,,3.0,17.0
0.0,0.0,,39.0,23.585,Sydney Heimann,0.0,0.306549,0.157205,,0.471614,0.584963,3.0,0.0,0.4103,0.0,0.0,0,0.025641,0.0,0.0,0.014999,23.0,,114,0.0,0.0,0.0,,41.0,17619,0.0,G,52.0,0.471614,0,0.0104432,,,,2.0,0.7885,4.0,0.0
0.0,0.0,,,,Fiona Williams,0.0,8.06765,0.188057,,0.188057,,1.0,0.0,,0.0,0.0,0,0.0011655,0.0,1.0,,,,114,0.0,0.0,0.0,,,20025,0.0,D,,0.188057,0,0.00133887,,,,1.0,,0.0,0.0
0.0,0.0,,,,Sara Freeman,0.0,8.85459,0.206401,,0.206401,,1.0,0.0,,0.0,0.0,0,0.0011655,0.0,0.0,,,,114,0.0,0.0,0.0,,,20026,0.0,D,,0.206401,0,0.00167358,,,,1.0,,1.0,0.0
-3.0,0.0,,,,Isabella FERNANDEZ,1.0,0.809486,0.43399,,2.60394,,6.0,0.0,,0.137229,0.21101,1,0.0268065,1.0,6.0,,,,114,0.0,0.0,-0.505733,,,18951,3.0,D,,2.89866,0,0.0334717,,,,2.0,,11.0,0.0
,,,,,Caroline McLAUGHLIN,,,,,,,,,,,,,,,,,,,114,,,,,,9925,,D,,,,,,,,3.0,,,
-2.0,7.0,,,,Kate JOHNSON,4.0,0.529684,0.493878,0.333333,3.45715,,7.0,0.0344828,,0.171752,0.844042,4,0.04662,7.0,5.0,,,-1.59391,114,1.0,3.0,2.65643,-0.177101,,8802,6.0,D,,-0.0433308,0,0.0534877,4.59391,,0.777778,3.0,,6.0,9.0
2.0,8.0,,,,Katie Kornacki,4.0,1.47584,0.688036,0.777778,4.12822,,6.0,0.0,,0.323045,0.422021,2,0.02331,1.0,0.0,,,2.35162,114,0.0,7.0,3.74417,0.261291,,20027,5.0,M,,-0.0379686,2,0.023698,4.64838,,0.888889,1.0,,1.0,9.0
-6.0,0.0,,,,Christina NIKOLAI,1.0,0.359537,0.251424,,2.0114,,8.0,0.0,,0.209511,0.21101,1,0.034965,3.0,5.0,,,,114,0.0,0.0,-1.04069,,,8791,6.0,D,,2.84107,0,0.0438479,,,,5.0,,14.0,0.0
1.0,9.0,,,,Jacklyn LAVOIE,15.0,1.84258,1.80393,0.333333,9.01965,,5.0,0.0,,0.104436,3.78436,15,0.048951,0.0,4.0,,,-1.76736,114,0.0,4.0,4.37529,-0.14728,,8800,3.0,M,,0.859995,0,0.0439818,5.76736,,0.75,4.0,,6.0,12.0
,,,,,Ashley Huff,,,,,,,,,,,,,,,,,,,114,,,,,,17620,,M,,,,,,,,2.0,,,
3.0,20.0,,,,Jordyn Humphrey,0.0,1.19005,1.35926,0.464286,10.8741,,8.0,0.0689655,,0.259413,0.0,0,0.0571096,2.0,2.0,,,-1.46915,114,2.0,13.0,10.8296,-0.0524696,,17622,12.0,A,,0.0444592,0,0.0708261,14.4691,,0.714286,2.0,,2.0,28.0
-3.0,0.0,,,,Luisa MEDINA,1.0,0.2041,0.104667,,0.837334,,8.0,0.0,,0.144452,0.0,0,0.025641,2.0,3.0,,,,114,0.0,0.0,-0.534952,,,11936,3.0,M,,1.37229,1,0.0317981,,,,3.0,,10.0,0.0
4.0,12.0,,,,Saige-Lyn GIDZINSKI,19.0,1.16677,1.38706,0.4375,11.0965,,8.0,0.206897,,0.236331,2.53213,12,0.0594406,0.0,1.0,,,-1.16384,114,6.0,7.0,8.37634,-0.0727398,,8794,9.0,A,,0.188057,7,0.0583077,8.16384,,0.75,4.0,,0.0,16.0
-5.0,1.0,,114.0,64.7378,Kiera McCARTHY,0.0,0.0820941,0.128212,0.0,0.897486,-9.26222,7.0,0.0,0.3509,0.178405,0.0,0,0.0780886,0.0,1.0,-0.0812476,74.0,-0.508919,114,0.0,0.0,-0.79981,-0.508919,117.0,8788,5.0,G,157.0,1.6973,0,0.0429107,0.508919,,1.0,4.0,0.7452,12.0,1.0
7.0,16.0,,,,Camden FRISSORA,7.0,2.8109,2.55536,0.454545,12.7768,,5.0,0.0,,0.095697,1.47707,7,0.0454545,0.0,2.0,,,-0.873528,114,0.0,10.0,10.3537,-0.0397058,,8796,3.0,M,,0.945999,0,0.0479984,10.8735,,0.727273,3.0,,4.0,22.0
-1.0,0.0,,,,Madison Edkins,8.0,0.816535,0.171301,,0.685204,,4.0,0.0,,0.381193,0.844042,4,0.0104895,0.0,0.0,,,,114,0.0,0.0,-0.158838,,,17621,1.0,M,,0.0,4,0.0040166,,,,2.0,,0.0,0.0
-1.0,4.0,,,,Georgia Goering,0.0,1.04547,0.536139,0.142857,3.75298,,7.0,0.103448,,0.216998,0.0,0,0.025641,0.0,3.0,,,-2.53458,114,3.0,1.0,2.3632,-0.362082,,17853,5.0,M,,1.38977,0,0.0352792,3.53458,,0.571429,2.0,,4.0,7.0
-4.0,14.0,,,,Molly Kearney,16.0,0.891272,1.32964,0.5,10.6371,,8.0,0.0,,0.270793,3.57796,15,0.0745921,5.0,2.0,,,0.00601673,114,0.0,9.0,7.21924,0.000334263,,17689,13.0,M,,-0.160109,1,0.0735038,8.99398,,0.777778,2.0,,8.0,18.0
0.0,0.0,,,,Caroline Murphy,0.0,-1.69998,-0.0676608,,-0.0676608,,1.0,0.0,,0.0,0.0,0,0.00199005,0.0,1.0,,,,117,0.0,0.0,0.0,,,20028,0.0,M,,-0.0676608,0,0.00208561,,,,1.0,,0.0,0.0
7.0,10.0,,,,Grace Muldoon,8.0,1.01994,0.913381,0.454545,7.30705,,8.0,0.0945946,,0.142399,1.68808,8,0.0447761,7.0,1.0,,,-1.39585,117,7.0,5.0,6.82732,-0.126895,,20029,5.0,M,,-1.20836,0,0.0495855,6.39585,,0.909091,1.0,,4.0,11.0
0.0,0.0,,,,Emma Rubin,0.0,2.51467,0.394458,,0.394458,,1.0,0.0,,0.0,0.0,0,0.00784314,0.0,1.0,,,,117,0.0,0.0,0.0,,,20030,0.0,A,,0.394458,0,0.00895879,,,,1.0,,1.0,0.0
11.0,25.0,,,,Arden TIERNEY,35.0,1.37781,3.23546,0.5,25.8837,,8.0,0.22973,,0.254482,7.38537,35,0.117413,4.0,4.0,,,-1.17924,117,17.0,15.0,17.7409,-0.039308,,9564,21.0,A,,0.757438,0,0.116534,16.1792,,0.833333,3.0,,6.0,30.0
-3.0,2.0,,,,Mary Margaret Quinn,0.0,-1.70532,-0.271493,0.0,-1.08597,,4.0,0.0,,0.501559,0.0,0,0.0079602,3.0,0.0,,,-1.01935,117,0.0,0.0,-0.352866,-0.509675,,17652,3.0,A,,-0.733108,0,0.00844674,1.01935,,1.0,2.0,,0.0,2.0
0.0,5.0,,,,Ali Susskind,0.0,1.30596,0.181925,0.0,0.545776,,3.0,0.0,,0.0,0.0,0,0.00696517,0.0,0.0,,,-3.22317,117,0.0,0.0,0.339375,-0.537195,,17653,0.0,A,,0.206401,0,0.00787319,3.22317,,0.833333,2.0,,1.0,6.0
12.0,22.0,,,,Sophia DICENSO,6.0,1.40667,1.93155,0.481481,15.4524,,8.0,0.0405405,,0.075391,1.26606,6,0.0686567,9.0,7.0,,,-1.09838,117,3.0,13.0,12.8482,-0.0406807,,9570,4.0,M,,1.33817,0,0.0749257,14.0984,,0.814815,3.0,,12.0,27.0
,,,,,Hannah Vates,,,,,,,,,,,,,,,,,,,117,,,,,,17654,,M,,,,,,,,2.0,,,
-3.0,0.0,,,,Brittney WRIGHT,0.0,-0.133636,-0.101058,0.0,-0.707407,,7.0,0.0,,0.10081,0.0,0,0.0378109,13.0,9.0,,,-0.503171,117,0.0,0.0,-0.313574,-0.503171,,9571,3.0,D,,-0.393834,0,0.0420251,0.503171,,0.0,5.0,,9.0,1.0
-4.0,1.0,,,,Maggie OBRIEN,15.0,0.239663,0.32432,0.0,2.59456,,8.0,0.027027,,0.129383,3.16516,15,0.0676617,20.0,7.0,,,-0.630898,117,2.0,0.0,-0.0463055,-0.630898,,9577,6.0,D,,-0.524292,0,0.0654883,0.630898,,1.0,3.0,,16.0,1.0
15.0,23.0,,,,Colleen Quinn,0.0,1.43516,1.77074,0.576923,14.1659,,8.0,0.162162,,0.209549,0.0,0,0.0616915,2.0,0.0,,,0.17753,117,12.0,15.0,13.0528,0.00682809,,20031,12.0,A,,1.11315,0,0.0808697,14.8225,,0.884615,1.0,,9.0,26.0
3.0,14.0,,,,Hannah Custer,8.0,1.19874,1.21663,0.421053,9.73308,,8.0,0.0405405,,0.21581,1.68808,8,0.0507463,1.0,5.0,,,-2.59006,117,3.0,8.0,6.82851,-0.136319,,20032,8.0,M,,1.21648,0,0.0523489,10.5901,,0.736842,1.0,,5.0,19.0
0.0,3.0,,,,Lauren KINGSBURY,0.0,1.80323,0.466507,0.666667,2.33254,,5.0,0.027027,,0.346124,0.0,0,0.0129353,2.0,0.0,,,0.356631,117,2.0,2.0,2.40847,0.118877,,9579,4.0,A,,-0.0759371,0,0.0163199,1.64337,,1.0,4.0,,2.0,3.0
5.0,15.0,,,,Marina MILLER,19.0,1.0447,1.58005,0.473684,12.6404,,8.0,0.0675676,,0.174237,4.0092,19,0.0756219,8.0,4.0,,,-1.15681,117,5.0,9.0,8.74344,-0.0608849,,9567,9.0,M,,-0.112273,0,0.0729444,10.1568,,0.789474,4.0,,9.0,19.0
-1.0,0.0,,,,Jax DONOHUE,3.0,-0.166749,-0.092915,,-0.55749,,6.0,0.0,,0.049244,0.633031,3,0.0278607,11.0,4.0,,,,117,0.0,0.0,-0.188057,,,9573,1.0,D,,-1.00246,0,0.0286772,,,,3.0,,7.0,0.0
0.0,0.0,,3.0,1.52094,Nicole Burney,0.0,-0.790576,-0.0471986,,-0.0471986,0.520945,1.0,0.0,0.6667,0.0,0.0,0,0.00298507,0.0,0.0,0.173648,1.0,,117,0.0,0.0,0.0,,3.0,17656,0.0,G,5.0,-0.0471986,0,0.00114709,,,,2.0,0.6,0.0,0.0
0.0,0.0,,,,Katherine Lutz,0.0,9.91076,0.394458,,0.394458,,1.0,0.0,,0.0,0.0,0,0.00199005,0.0,1.0,,,,117,0.0,0.0,0.0,,,17657,0.0,D,,0.394458,0,0.00234632,,,,2.0,,1.0,0.0
0.0,0.0,,,,Grace JAMIN,0.0,0.533522,0.0637042,,0.318521,,5.0,0.0,,0.0,0.0,0,0.00597015,2.0,1.0,,,,117,0.0,0.0,0.0,,,10415,0.0,D,,0.318521,0,0.00703895,,,,3.0,,3.0,0.0
3.0,3.0,,,,Sarah Roycroft,1.0,0.60766,0.386967,0.333333,2.3218,,6.0,0.0675676,,0.107905,0.21101,1,0.0318408,9.0,5.0,,,-0.808029,117,5.0,1.0,2.59355,-0.269343,,17658,3.0,M,,-0.482752,0,0.0392617,1.80803,,1.0,2.0,,5.0,3.0
-1.0,0.0,,,,Caroline ATKINSON,0.0,0.00386621,0.00184655,,0.0147724,,8.0,0.0,,0.0506247,0.0,0,0.0238806,10.0,2.0,,,,117,0.0,0.0,-0.188057,,,9572,1.0,D,,0.20283,0,0.0278951,,,,4.0,,11.0,0.0
0.0,0.0,,,,Jillian BECKER,0.0,0.112015,0.0111458,0.0,0.0445831,,4.0,0.0135135,,0.223836,0.0,0,0.00497512,2.0,0.0,,,-0.492772,117,1.0,0.0,0.533322,-0.492772,,9576,1.0,A,,-0.488739,0,0.00630898,0.492772,,0.0,4.0,,0.0,1.0
2.0,19.0,,,,Nicole CONCANNON,0.0,1.05314,0.92215,0.545455,7.3772,,8.0,0.027027,,0.339614,0.0,0,0.0437811,3.0,1.0,,,-0.755299,117,2.0,12.0,7.55877,-0.0343318,,9569,12.0,A,,-0.181567,0,0.0498983,12.7553,,0.863636,5.0,,3.0,22.0
0.0,0.0,,,,Caroline Stevens,0.0,-12.2796,-0.244369,,-0.244369,,1.0,0.0,,0.0,0.0,0,0.000995025,1.0,0.0,,,,117,0.0,0.0,0.0,,,20033,0.0,D,,-0.244369,0,0.00104281,,,,1.0,,0.0,0.0
-1.0,6.0,,,,Maggie Jordan,1.0,0.928737,0.351164,0.5,2.10698,,6.0,0.0,,0.280665,0.21101,1,0.0189055,4.0,1.0,,,-0.339191,117,0.0,3.0,2.06619,-0.0565319,,17655,4.0,M,,-0.170218,0,0.0201262,3.33919,,1.0,2.0,,3.0,6.0
7.0,12.0,,,,Kendall DUFFY,9.0,0.950424,1.17266,0.4375,9.3813,,8.0,0.0810811,,0.126365,1.89909,9,0.0616915,11.0,3.0,,,-2.11565,117,6.0,7.0,8.25993,-0.132228,,10028,6.0,M,,-0.77772,0,0.0670525,9.11565,,0.75,3.0,,9.0,16.0
18.0,36.0,,,,Lindsey FRANK,13.0,1.34229,2.51096,0.404762,20.0877,,8.0,0.121622,,0.111001,2.74314,13,0.0935323,10.0,1.0,,,-6.27473,117,9.0,17.0,18.254,-0.149398,,9565,8.0,M,,-0.909465,0,0.101778,23.2747,,0.857143,3.0,,9.0,42.0
0.0,0.0,,,,Becca Sturtz,0.0,10.3716,0.206401,,0.206401,,1.0,0.0,,0.0,0.0,0,0.000995025,0.0,0.0,,,,117,0.0,0.0,0.0,,,17660,0.0,M,,0.206401,0,0.00130351,,,,2.0,,1.0,0.0
,,,,,Megan Rice,,,,,,,,,,,,,,,,,,,117,,,,,,20034,,A,,,,,,,,1.0,,,
,,,,,Liz Smith,,,,,,,,,,,,,,,,,,,117,,,,,,17662,,D,,,,,,,,2.0,,,
,,,,,Maddy Sesay,,,,,,,,,,,,,,,,,,,117,,,,,,20035,,D,,,,,,,,1.0,,,
0.0,0.0,,3.0,1.51801,Emilie BLOYER,0.0,-0.592932,-0.0235993,,-0.0235993,-0.481994,1.0,0.0,0.3333,0.0,0.0,0,0.00199005,0.0,0.0,-0.160665,2.0,,117,0.0,0.0,0.0,,3.0,9580,0.0,G,4.0,-0.0235993,0,0.00109495,,,,3.0,0.75,0.0,0.0
0.0,0.0,,5.0,2.54253,Daniela STELCER,0.0,1.72861,0.1032,,0.206401,-1.45747,2.0,0.0,0.2,0.0,0.0,0,0.00298507,0.0,0.0,-0.291494,4.0,,117,0.0,0.0,0.0,,5.0,9578,0.0,G,6.0,0.206401,0,0.00239846,,,,3.0,0.8333,1.0,0.0
1.0,1.0,,,,Leah Kenny,0.0,4.65414,0.463099,0.333333,1.3893,,3.0,0.0,,0.0,0.0,0,0.00497512,0.0,1.0,,,-0.381842,117,0.0,1.0,0.994838,-0.127281,,17663,0.0,M,,0.394458,0,0.00563116,1.38184,,0.333333,2.0,,1.0,3.0
-1.0,0.0,,,,Kat Kelley,0.0,0.785669,0.0312704,0.0,0.0625408,,2.0,0.0,,0.66059,0.0,0,0.00199005,0.0,0.0,,,-0.396284,117,0.0,0.0,0.0625408,-0.396284,,17664,1.0,M,,0.0,0,0.00213775,0.396284,,0.0,2.0,,0.0,1.0
3.0,6.0,,,,Evelyn ROBERTS,0.0,2.76933,0.661333,0.571429,2.64533,,4.0,0.0,,0.105386,0.0,0,0.0119403,1.0,1.0,,,-0.0698123,117,0.0,4.0,2.28884,-0.00997319,,10462,1.0,A,,0.356489,0,0.0134001,4.06981,,0.857143,4.0,,2.0,7.0
0.0,0.0,,,,Grace Clarke,0.0,10.3716,0.412802,,0.412802,,1.0,0.0,,0.0,0.0,0,0.00199005,0.0,0.0,,,,117,0.0,0.0,0.0,,,20883,0.0,D,,0.412802,0,0.00260702,,,,1.0,,2.0,0.0
-2.0,0.0,,154.0,85.2042,Delaney Galvin,0.0,-6.94381e-05,-0.000139567,,-0.00111654,10.2042,8.0,0.0,0.513,0.0960433,0.0,0,0.100498,0.0,2.0,0.0662613,75.0,,117,0.0,0.0,-0.346895,,161.0,8453,2.0,G,209.0,0.345779,0,0.0294072,,,,5.0,0.7703,9.0,0.0
-2.0,5.0,,,,Haley Connaughton,0.0,0.761593,0.318912,0.333333,1.27565,,4.0,0.0754717,,0.54393,0.0,0,0.0209372,3.0,0.0,,,-1.29579,119,4.0,2.0,2.00876,-0.215965,,9549,8.0,A,,-0.733108,0,0.0260892,3.29579,,0.833333,5.0,,0.0,6.0
6.0,13.0,,,,Amy Moreau,17.0,1.18892,1.77805,0.411765,14.2244,,8.0,0.0754717,,0.122695,3.58718,17,0.0747757,9.0,11.0,,,-2.50136,119,4.0,7.0,8.2911,-0.147139,,9551,5.0,M,,2.34611,0,0.0722867,9.50136,,0.764706,4.0,,12.0,17.0
6.0,4.0,,,,Brinley Anderson,1.0,0.852498,0.900945,0.666667,7.20756,,8.0,0.0754717,,0.057054,0.21101,1,0.0528415,13.0,12.0,,,0.682931,119,4.0,4.0,4.82066,0.113822,,9553,2.0,D,,2.1759,0,0.062181,3.31707,,0.666667,5.0,,15.0,6.0
,,,,,Maya Keenan-Gallagher,,,,,,,,,,,,,,,,,,,119,,,,,,17682,,D,,,,,,,,2.0,,,
3.0,6.0,,,,Kylee Bowen,0.0,3.81293,0.760305,0.5,3.04122,,4.0,0.0188679,,0.152228,0.0,0,0.00997009,2.0,0.0,,,-0.717549,119,1.0,3.0,3.52996,-0.119592,,10138,1.0,M,,-0.488739,0,0.0116525,3.71755,,1.0,3.0,,0.0,6.0
-1.0,0.0,,,,Erin Seibel,0.0,-9.43107,-0.188057,,-0.188057,,1.0,0.0,,1.72018,0.0,0,0.000997009,0.0,0.0,,,,119,0.0,0.0,-0.188057,,,10143,1.0,A,,0.0,0,0.00103119,,,,3.0,,0.0,0.0
1.0,0.0,,116.0,62.8844,Gina Carroll,0.0,0.284152,0.396623,,3.17299,-12.1156,8.0,0.0188679,0.3534,0.0,0.0,0,0.0697906,1.0,2.0,-0.104445,75.0,,119,1.0,0.0,0.5,,119.0,9931,0.0,G,159.0,2.67299,0,0.0374323,,,,4.0,0.7484,17.0,0.0
-4.0,1.0,,,,Audra Tosone,25.0,0.54107,1.01417,1.0,8.11335,,8.0,0.0188679,,0.12579,5.27526,25,0.0937188,21.0,16.0,,,0.369102,119,1.0,1.0,0.469428,0.369102,,9932,6.0,D,,2.36866,0,0.0846094,0.630898,,1.0,3.0,,23.0,1.0
0.0,0.0,,,,Allie Peebles,0.0,9.43107,0.188057,,0.188057,,1.0,0.0,,0.0,0.0,0,0.000997009,0.0,1.0,,,,119,0.0,0.0,0.0,,,10141,0.0,M,,0.188057,0,0.00103119,,,,3.0,,0.0,0.0
0.0,0.0,,,,Hannah Heller,8.0,0.268241,0.240695,0.0,1.44417,,6.0,0.0188679,,0.0408593,1.68808,8,0.0448654,17.0,8.0,,,-1.00634,119,1.0,0.0,0.754701,-0.503171,,9929,1.0,M,,-0.998615,0,0.0434133,1.00634,,0.0,3.0,,8.0,2.0
,,,,,Maddy Moloney,,,,,,,,,,,,,,,,,,,119,,,,,,9546,,A,,,,,,,,4.0,,,
,,,,,Jen Kubler,,,,,,,,,,,,,,,,,,,119,,,,,,10137,,A,,,,,,,,3.0,,,
-6.0,2.0,,,,Emma Farnham,1.0,-0.46387,-0.138745,0.0,-0.554979,,4.0,0.0,,0.704509,0.21101,1,0.0149551,2.0,2.0,,,-1.5447,119,0.0,0.0,-0.859766,-0.5149,,10144,6.0,A,,0.0937765,0,0.015107,1.5447,,0.666667,4.0,,1.0,3.0
9.0,27.0,,,,Kelly Marra,0.0,2.44169,2.43438,0.529412,17.0407,,7.0,0.0,,0.296582,0.0,0,0.0498504,1.0,3.0,,,-0.805599,119,0.0,18.0,16.5638,-0.0236941,,9550,9.0,A,,0.476886,0,0.0538283,18.8056,,0.794118,5.0,,2.0,34.0
9.0,12.0,,,,Julia Smith,0.0,2.01883,1.32844,0.615385,10.6276,,8.0,0.113208,,0.212893,0.0,0,0.0329013,2.0,4.0,,,0.309278,119,6.0,8.0,9.74487,0.0237906,,9930,5.0,A,,0.882692,0,0.0416602,7.69072,,0.923077,5.0,,3.0,13.0
6.0,25.0,,,,Olivia Muscella,25.0,1.16678,2.41965,0.351351,19.3572,,8.0,0.0566038,,0.186773,5.27526,25,0.103689,10.0,11.0,,,-6.59406,119,3.0,13.0,12.8058,-0.178218,,9552,10.0,M,,1.27614,0,0.0949729,19.5941,,0.675676,5.0,,8.0,37.0
10.0,19.0,,,,Fiona McGowan,0.0,1.787,1.67475,0.478261,11.7233,,7.0,0.113208,,0.216375,0.0,0,0.0468594,2.0,3.0,,,-1.67883,119,6.0,11.0,10.4094,-0.0729928,,10145,7.0,A,,1.31384,0,0.0573859,12.6788,,0.826087,3.0,,6.0,23.0
-2.0,1.0,,,,Ally Murphy,4.0,0.210376,0.075509,0.0,0.453054,,6.0,0.0,,0.217744,0.844042,4,0.0179462,5.0,3.0,,,-0.647466,119,0.0,0.0,-0.352515,-0.647466,,9557,2.0,M,,-0.0384727,0,0.0162929,0.647466,,1.0,5.0,,3.0,1.0
-1.0,1.0,,,,Sam Irwin,1.0,0.389102,0.0232763,0.0,0.0465525,,2.0,0.0,,0.747903,0.21101,1,0.00299103,0.0,0.0,,,-0.630898,119,0.0,0.0,-0.164458,-0.630898,,17686,1.0,M,,0.0,0,0.00237175,0.630898,,1.0,2.0,,0.0,1.0
0.0,0.0,,,,Jordan Dean,12.0,2.20636,0.571939,,2.28776,,4.0,0.0,,0.0,2.53213,12,0.0129611,1.0,0.0,,,,119,0.0,0.0,0.0,,,20524,0.0,D,,-0.244369,0,0.00412477,,,,1.0,,0.0,0.0
0.0,0.0,,,,Lauren Tolve,3.0,0.922702,0.147191,,0.294381,,2.0,0.0,,0.0,0.633031,3,0.00797607,3.0,1.0,,,,119,0.0,0.0,0.0,,,20525,0.0,M,,-0.33865,0,0.00618716,,,,1.0,,1.0,0.0
2.0,5.0,,,,Charlotte Clavelli,0.0,5.20283,0.622472,0.6,2.48989,,4.0,0.0,,0.275228,0.0,0,0.00598205,0.0,0.0,,,0.232883,119,0.0,3.0,2.48989,0.0465765,,17684,1.0,A,,0.0,0,0.00644496,2.76712,,1.0,2.0,,0.0,5.0
,,,,,Katherine Cuozzo,,,,,,,,,,,,,,,,,,,119,,,,,,20526,,D,,,,,,,,1.0,,,
0.0,0.0,,,,Kelsie Callahan,0.0,1.33115,0.15926,,0.318521,,2.0,0.0,,0.0,0.0,0,0.00598205,2.0,1.0,,,,119,0.0,0.0,0.0,,,9558,0.0,D,,0.318521,0,0.00696056,,,,4.0,,3.0,0.0
0.0,3.0,,,,Tessa Shields,4.0,3.35926,0.803812,0.5,3.21525,,4.0,0.0,,0.364059,0.844042,4,0.0119641,0.0,1.0,,,-0.282367,119,0.0,2.0,1.97675,-0.0705918,,20527,2.0,M,,0.394458,0,0.00974478,2.28237,,0.75,1.0,,1.0,4.0
-1.0,0.0,,21.0,11.8308,Bridgette Wall,0.0,0.0982089,0.0372077,,0.186039,-1.16924,5.0,0.0,0.381,0.141578,0.0,0,0.0189432,1.0,1.0,-0.0556781,13.0,,119,0.0,0.0,-0.188057,,22.0,17690,1.0,G,26.0,0.374096,0,0.012529,,,,2.0,0.8462,3.0,0.0
0.0,0.0,,,,Hannah Lustig,0.0,-0.952061,-0.0379686,,-0.0379686,,1.0,0.0,,0.0,0.0,0,0.00199402,1.0,0.0,,,,119,0.0,0.0,0.0,,,17687,0.0,D,,-0.0379686,0,0.00232019,,,,2.0,,1.0,0.0
